user_id,subscription_status,change_date,cancellation_reason
129428,cancelled,2024-02-01 11:00:00,content
55500,cancelled,2024-02-01 11:01:00,price
52894,cancelled,2024-02-01 11:02:00,price
102835,active,2024-02-01 11:03:00,price
155914,renewed,2024-02-01 11:04:00,price
14042,active,2024-02-01 11:05:00,other
55437,active,2024-02-01 11:06:00,content
52641,active,2024-02-01 11:07:00,content
144712,cancelled,2024-02-01 11:08:00,content
50207,cancelled,2024-02-01 11:09:00,price
119645,active,2024-02-01 11:10:00,price
135484,active,2024-02-01 11:11:00,other
167597,cancelled,2024-02-01 11:12:00,content
195560,active,2024-02-01 11:13:00,price
97977,cancelled,2024-02-01 11:14:00,content
151224,active,2024-02-01 11:15:00,price
61511,active,2024-02-01 11:16:00,price
179661,active,2024-02-01 11:17:00,price
28144,cancelled,2024-02-01 11:18:00,price
149239,renewed,2024-02-01 11:19:00,content
47780,active,2024-02-01 11:20:00,price
182339,active,2024-02-01 11:21:00,content
193492,active,2024-02-01 11:22:00,
27045,active,2024-02-01 11:23:00,price
100927,active,2024-02-01 11:24:00,other
164987,active,2024-02-01 11:25:00,price
24562,renewed,2024-02-01 11:26:00,price
119096,cancelled,2024-02-01 11:27:00,other
89401,cancelled,2024-02-01 11:28:00,price
135893,cancelled,2024-02-01 11:29:00,content
107026,active,2024-02-01 11:30:00,price
107025,renewed,2024-02-01 11:31:00,other
83597,cancelled,2024-02-01 11:32:00,content
188837,active,2024-02-01 11:33:00,
124452,active,2024-02-01 11:34:00,other
93852,renewed,2024-02-01 11:35:00,content
129150,cancelled,2024-02-01 11:36:00,other
80412,active,2024-02-01 11:37:00,content
113364,active,2024-02-01 11:38:00,price
164507,active,2024-02-01 11:39:00,content
33267,active,2024-02-01 11:40:00,
141188,renewed,2024-02-01 11:41:00,other
197213,active,2024-02-01 11:42:00,content
112938,cancelled,2024-02-01 11:43:00,price
52063,active,2024-02-01 11:44:00,price
166212,active,2024-02-01 11:45:00,
31692,cancelled,2024-02-01 11:46:00,price
199600,active,2024-02-01 11:47:00,price
124279,active,2024-02-01 11:48:00,content
19737,renewed,2024-02-01 11:49:00,content
123813,active,2024-02-01 11:50:00,price
33274,cancelled,2024-02-01 11:51:00,content
53263,cancelled,2024-02-01 11:52:00,price
147641,active,2024-02-01 11:53:00,other
136028,active,2024-02-01 11:54:00,
85499,renewed,2024-02-01 11:55:00,
150788,active,2024-02-01 11:56:00,
155827,active,2024-02-01 11:57:00,other
41265,active,2024-02-01 11:58:00,
83026,active,2024-02-01 11:59:00,content
194430,active,2024-02-01 12:00:00,price
42599,active,2024-02-01 12:01:00,
83624,active,2024-02-01 12:02:00,content
80663,active,2024-02-01 12:03:00,other
88893,active,2024-02-01 12:04:00,content
82550,renewed,2024-02-01 12:05:00,content
159699,cancelled,2024-02-01 12:06:00,
84267,cancelled,2024-02-01 12:07:00,other
155044,active,2024-02-01 12:08:00,price
27171,renewed,2024-02-01 12:09:00,other
97563,active,2024-02-01 12:10:00,price
137009,active,2024-02-01 12:11:00,content
17838,cancelled,2024-02-01 12:12:00,other
89429,renewed,2024-02-01 12:13:00,
157453,renewed,2024-02-01 12:14:00,content
92104,cancelled,2024-02-01 12:15:00,content
67736,active,2024-02-01 12:16:00,price
123399,active,2024-02-01 12:17:00,content
142591,cancelled,2024-02-01 12:18:00,price
174558,cancelled,2024-02-01 12:19:00,content
66927,renewed,2024-02-01 12:20:00,content
35257,active,2024-02-01 12:21:00,other
38687,active,2024-02-01 12:22:00,other
64900,renewed,2024-02-01 12:23:00,other
121128,active,2024-02-01 12:24:00,other
160970,cancelled,2024-02-01 12:25:00,content
147620,cancelled,2024-02-01 12:26:00,
146562,cancelled,2024-02-01 12:27:00,other
124369,cancelled,2024-02-01 12:28:00,price
187755,renewed,2024-02-01 12:29:00,content
125584,cancelled,2024-02-01 12:30:00,other
116360,active,2024-02-01 12:31:00,price
55947,active,2024-02-01 12:32:00,price
97198,renewed,2024-02-01 12:33:00,
77148,cancelled,2024-02-01 12:34:00,other
102538,cancelled,2024-02-01 12:35:00,price
195754,active,2024-02-01 12:36:00,price
90166,renewed,2024-02-01 12:37:00,other
42836,cancelled,2024-02-01 12:38:00,content
22927,cancelled,2024-02-01 12:39:00,price
140748,active,2024-02-01 12:40:00,content
96332,active,2024-02-01 12:41:00,
37372,cancelled,2024-02-01 12:42:00,other
71617,cancelled,2024-02-01 12:43:00,price
133011,active,2024-02-01 12:44:00,content
145519,renewed,2024-02-01 12:45:00,other
80626,active,2024-02-01 12:46:00,other
166647,cancelled,2024-02-01 12:47:00,price
137674,renewed,2024-02-01 12:48:00,price
181266,cancelled,2024-02-01 12:49:00,price
96040,renewed,2024-02-01 12:50:00,price
87814,active,2024-02-01 12:51:00,other
156377,active,2024-02-01 12:52:00,content
183865,active,2024-02-01 12:53:00,price
88923,renewed,2024-02-01 12:54:00,price
165306,active,2024-02-01 12:55:00,other
73042,active,2024-02-01 12:56:00,
90589,active,2024-02-01 12:57:00,
36066,active,2024-02-01 12:58:00,other
38788,active,2024-02-01 12:59:00,other
26939,cancelled,2024-02-01 13:00:00,other
152720,active,2024-02-01 13:01:00,other
161157,cancelled,2024-02-01 13:02:00,content
122886,cancelled,2024-02-01 13:03:00,content
192496,renewed,2024-02-01 13:04:00,content
108528,cancelled,2024-02-01 13:05:00,content
166063,active,2024-02-01 13:06:00,other
79899,renewed,2024-02-01 13:07:00,content
66187,cancelled,2024-02-01 13:08:00,content
59300,active,2024-02-01 13:09:00,price
18572,active,2024-02-01 13:10:00,other
189866,renewed,2024-02-01 13:11:00,content
103764,renewed,2024-02-01 13:12:00,other
94351,cancelled,2024-02-01 13:13:00,content
91088,active,2024-02-01 13:14:00,
120433,renewed,2024-02-01 13:15:00,other
76549,active,2024-02-01 13:16:00,price
141918,cancelled,2024-02-01 13:17:00,content
141737,cancelled,2024-02-01 13:18:00,content
37189,cancelled,2024-02-01 13:19:00,price
198688,active,2024-02-01 13:20:00,price
51917,active,2024-02-01 13:21:00,price
31871,renewed,2024-02-01 13:22:00,
47210,active,2024-02-01 13:23:00,content
32702,active,2024-02-01 13:24:00,other
54158,active,2024-02-01 13:25:00,price
178072,active,2024-02-01 13:26:00,price
101707,renewed,2024-02-01 13:27:00,price
172149,renewed,2024-02-01 13:28:00,price
76188,active,2024-02-01 13:29:00,other
78884,cancelled,2024-02-01 13:30:00,price
11638,cancelled,2024-02-01 13:31:00,price
127979,cancelled,2024-02-01 13:32:00,content
37075,active,2024-02-01 13:33:00,other
59819,active,2024-02-01 13:34:00,other
67983,renewed,2024-02-01 13:35:00,
195354,cancelled,2024-02-01 13:36:00,content
45079,active,2024-02-01 13:37:00,content
35308,active,2024-02-01 13:38:00,other
121335,active,2024-02-01 13:39:00,price
111059,active,2024-02-01 13:40:00,price
108171,active,2024-02-01 13:41:00,
38451,cancelled,2024-02-01 13:42:00,content
143989,renewed,2024-02-01 13:43:00,content
39500,renewed,2024-02-01 13:44:00,other
21862,cancelled,2024-02-01 13:45:00,
110379,active,2024-02-01 13:46:00,content
105069,cancelled,2024-02-01 13:47:00,price
161674,cancelled,2024-02-01 13:48:00,price
26441,active,2024-02-01 13:49:00,price
142345,active,2024-02-01 13:50:00,content
11324,cancelled,2024-02-01 13:51:00,content
186058,cancelled,2024-02-01 13:52:00,content
59965,renewed,2024-02-01 13:53:00,content
77554,active,2024-02-01 13:54:00,content
90077,active,2024-02-01 13:55:00,
38986,renewed,2024-02-01 13:56:00,content
112890,active,2024-02-01 13:57:00,
62643,active,2024-02-01 13:58:00,price
16919,active,2024-02-01 13:59:00,price
50158,cancelled,2024-02-01 14:00:00,other
57424,renewed,2024-02-01 14:01:00,other
43117,active,2024-02-01 14:02:00,price
68150,active,2024-02-01 14:03:00,
173964,active,2024-02-01 14:04:00,
29598,cancelled,2024-02-01 14:05:00,
122623,cancelled,2024-02-01 14:06:00,content
80188,active,2024-02-01 14:07:00,other
88120,active,2024-02-01 14:08:00,price
29405,active,2024-02-01 14:09:00,content
187904,cancelled,2024-02-01 14:10:00,
122540,renewed,2024-02-01 14:11:00,content
62381,active,2024-02-01 14:12:00,other
154677,active,2024-02-01 14:13:00,
152484,cancelled,2024-02-01 14:14:00,other
51314,active,2024-02-01 14:15:00,price
147583,cancelled,2024-02-01 14:16:00,price
18705,active,2024-02-01 14:17:00,other
188897,renewed,2024-02-01 14:18:00,
163105,active,2024-02-01 14:19:00,content
197664,renewed,2024-02-01 14:20:00,price
140840,active,2024-02-01 14:21:00,content
146812,cancelled,2024-02-01 14:22:00,content
55331,renewed,2024-02-01 14:23:00,price
10546,active,2024-02-01 14:24:00,content
42716,renewed,2024-02-01 14:25:00,content
37439,renewed,2024-02-01 14:26:00,price
149805,cancelled,2024-02-01 14:27:00,price
198601,active,2024-02-01 14:28:00,other
166699,active,2024-02-01 14:29:00,price
170817,renewed,2024-02-01 14:30:00,
134337,active,2024-02-01 14:31:00,price
22124,cancelled,2024-02-01 14:32:00,price
22088,renewed,2024-02-01 14:33:00,other
81788,active,2024-02-01 14:34:00,content
188473,active,2024-02-01 14:35:00,price
71279,renewed,2024-02-01 14:36:00,content
20867,active,2024-02-01 14:37:00,content
43211,active,2024-02-01 14:38:00,price
49318,renewed,2024-02-01 14:39:00,price
95324,active,2024-02-01 14:40:00,price
39504,active,2024-02-01 14:41:00,
166811,renewed,2024-02-01 14:42:00,price
52705,renewed,2024-02-01 14:43:00,content
164680,active,2024-02-01 14:44:00,
30977,active,2024-02-01 14:45:00,other
126994,active,2024-02-01 14:46:00,content
199946,cancelled,2024-02-01 14:47:00,content
51335,active,2024-02-01 14:48:00,
124091,active,2024-02-01 14:49:00,price
91175,cancelled,2024-02-01 14:50:00,price
176905,renewed,2024-02-01 14:51:00,
167307,active,2024-02-01 14:52:00,content
192146,cancelled,2024-02-01 14:53:00,price
83326,active,2024-02-01 14:54:00,price
142381,active,2024-02-01 14:55:00,
174820,renewed,2024-02-01 14:56:00,content
113340,active,2024-02-01 14:57:00,content
150325,active,2024-02-01 14:58:00,price
148707,renewed,2024-02-01 14:59:00,price
74961,cancelled,2024-02-01 15:00:00,content
76123,renewed,2024-02-01 15:01:00,content
159015,cancelled,2024-02-01 15:02:00,content
75594,active,2024-02-01 15:03:00,content
20184,active,2024-02-01 15:04:00,price
75816,cancelled,2024-02-01 15:05:00,price
139321,active,2024-02-01 15:06:00,content
105687,active,2024-02-01 15:07:00,price
74704,active,2024-02-01 15:08:00,
125846,active,2024-02-01 15:09:00,price
125930,active,2024-02-01 15:10:00,
178605,active,2024-02-01 15:11:00,other
94119,renewed,2024-02-01 15:12:00,content
16771,active,2024-02-01 15:13:00,
89297,active,2024-02-01 15:14:00,price
79189,renewed,2024-02-01 15:15:00,
63500,active,2024-02-01 15:16:00,content
62231,active,2024-02-01 15:17:00,content
185623,active,2024-02-01 15:18:00,other
18608,active,2024-02-01 15:19:00,content
139065,cancelled,2024-02-01 15:20:00,
17023,active,2024-02-01 15:21:00,price
185109,active,2024-02-01 15:22:00,content
35880,renewed,2024-02-01 15:23:00,content
160290,active,2024-02-01 15:24:00,content
199615,cancelled,2024-02-01 15:25:00,price
162423,cancelled,2024-02-01 15:26:00,price
156941,active,2024-02-01 15:27:00,price
166258,cancelled,2024-02-01 15:28:00,other
88076,active,2024-02-01 15:29:00,other
40451,renewed,2024-02-01 15:30:00,content
175966,active,2024-02-01 15:31:00,
76336,active,2024-02-01 15:32:00,price
10690,active,2024-02-01 15:33:00,
25343,cancelled,2024-02-01 15:34:00,content
145048,active,2024-02-01 15:35:00,content
56718,cancelled,2024-02-01 15:36:00,
159468,renewed,2024-02-01 15:37:00,content
187709,active,2024-02-01 15:38:00,
44586,cancelled,2024-02-01 15:39:00,content
118486,active,2024-02-01 15:40:00,price
179245,active,2024-02-01 15:41:00,price
51290,cancelled,2024-02-01 15:42:00,content
42773,active,2024-02-01 15:43:00,price
163681,active,2024-02-01 15:44:00,price
26609,active,2024-02-01 15:45:00,content
138520,renewed,2024-02-01 15:46:00,price
65763,renewed,2024-02-01 15:47:00,content
189920,active,2024-02-01 15:48:00,
156819,cancelled,2024-02-01 15:49:00,price
26207,renewed,2024-02-01 15:50:00,
169801,renewed,2024-02-01 15:51:00,other
163497,cancelled,2024-02-01 15:52:00,price
57779,cancelled,2024-02-01 15:53:00,price
100972,cancelled,2024-02-01 15:54:00,content
25372,active,2024-02-01 15:55:00,
69495,cancelled,2024-02-01 15:56:00,
174957,active,2024-02-01 15:57:00,price
138306,active,2024-02-01 15:58:00,
116758,active,2024-02-01 15:59:00,
66567,active,2024-02-01 16:00:00,content
193347,cancelled,2024-02-01 16:01:00,content
176925,cancelled,2024-02-01 16:02:00,content
25599,renewed,2024-02-01 16:03:00,content
30409,cancelled,2024-02-01 16:04:00,content
39375,cancelled,2024-02-01 16:05:00,content
32463,active,2024-02-01 16:06:00,price
133528,active,2024-02-01 16:07:00,price
137937,active,2024-02-01 16:08:00,other
66295,cancelled,2024-02-01 16:09:00,content
163139,active,2024-02-01 16:10:00,
32869,active,2024-02-01 16:11:00,content
161505,active,2024-02-01 16:12:00,content
56723,active,2024-02-01 16:13:00,content
155470,cancelled,2024-02-01 16:14:00,other
170890,active,2024-02-01 16:15:00,content
34702,cancelled,2024-02-01 16:16:00,
161066,cancelled,2024-02-01 16:17:00,content
126118,active,2024-02-01 16:18:00,price
83855,active,2024-02-01 16:19:00,price
113684,renewed,2024-02-01 16:20:00,
54760,cancelled,2024-02-01 16:21:00,price
129008,cancelled,2024-02-01 16:22:00,price
67634,cancelled,2024-02-01 16:23:00,price
12025,active,2024-02-01 16:24:00,price
128549,active,2024-02-01 16:25:00,price
102067,active,2024-02-01 16:26:00,content
133330,active,2024-02-01 16:27:00,
54251,cancelled,2024-02-01 16:28:00,other
157413,active,2024-02-01 16:29:00,price
33938,active,2024-02-01 16:30:00,content
101184,active,2024-02-01 16:31:00,other
89028,cancelled,2024-02-01 16:32:00,
187824,cancelled,2024-02-01 16:33:00,content
24382,renewed,2024-02-01 16:34:00,price
132682,cancelled,2024-02-01 16:35:00,other
47314,cancelled,2024-02-01 16:36:00,
163191,cancelled,2024-02-01 16:37:00,
57815,active,2024-02-01 16:38:00,price
37362,cancelled,2024-02-01 16:39:00,content
183876,cancelled,2024-02-01 16:40:00,price
139771,renewed,2024-02-01 16:41:00,content
121090,cancelled,2024-02-01 16:42:00,price
10454,cancelled,2024-02-01 16:43:00,
97753,cancelled,2024-02-01 16:44:00,other
141441,cancelled,2024-02-01 16:45:00,content
148317,active,2024-02-01 16:46:00,price
196942,cancelled,2024-02-01 16:47:00,content
68682,cancelled,2024-02-01 16:48:00,other
115109,cancelled,2024-02-01 16:49:00,content
18460,active,2024-02-01 16:50:00,
180432,cancelled,2024-02-01 16:51:00,price
13926,cancelled,2024-02-01 16:52:00,other
179115,active,2024-02-01 16:53:00,
114172,active,2024-02-01 16:54:00,
152913,active,2024-02-01 16:55:00,other
163280,renewed,2024-02-01 16:56:00,price
44154,active,2024-02-01 16:57:00,content
59892,renewed,2024-02-01 16:58:00,other
19579,cancelled,2024-02-01 16:59:00,other
152228,cancelled,2024-02-01 17:00:00,price
195407,cancelled,2024-02-01 17:01:00,
116057,active,2024-02-01 17:02:00,
166090,cancelled,2024-02-01 17:03:00,other
76552,cancelled,2024-02-01 17:04:00,content
151561,renewed,2024-02-01 17:05:00,
159540,cancelled,2024-02-01 17:06:00,content
112321,renewed,2024-02-01 17:07:00,content
22939,renewed,2024-02-01 17:08:00,other
135711,active,2024-02-01 17:09:00,price
114005,renewed,2024-02-01 17:10:00,other
85773,active,2024-02-01 17:11:00,content
36578,cancelled,2024-02-01 17:12:00,price
196636,cancelled,2024-02-01 17:13:00,price
167295,renewed,2024-02-01 17:14:00,price
97101,cancelled,2024-02-01 17:15:00,other
178655,cancelled,2024-02-01 17:16:00,
193685,renewed,2024-02-01 17:17:00,content
50274,cancelled,2024-02-01 17:18:00,price
191113,active,2024-02-01 17:19:00,
97719,active,2024-02-01 17:20:00,price
75478,cancelled,2024-02-01 17:21:00,price
55830,renewed,2024-02-01 17:22:00,price
67533,cancelled,2024-02-01 17:23:00,price
10986,cancelled,2024-02-01 17:24:00,content
175035,active,2024-02-01 17:25:00,other
67006,active,2024-02-01 17:26:00,content
51544,renewed,2024-02-01 17:27:00,price
182893,cancelled,2024-02-01 17:28:00,price
83794,renewed,2024-02-01 17:29:00,content
193032,cancelled,2024-02-01 17:30:00,content
45332,active,2024-02-01 17:31:00,content
125093,active,2024-02-01 17:32:00,content
124842,cancelled,2024-02-01 17:33:00,
30693,cancelled,2024-02-01 17:34:00,
195189,active,2024-02-01 17:35:00,price
124800,active,2024-02-01 17:36:00,price
42665,cancelled,2024-02-01 17:37:00,content
80971,cancelled,2024-02-01 17:38:00,
61963,renewed,2024-02-01 17:39:00,
151082,cancelled,2024-02-01 17:40:00,content
37686,cancelled,2024-02-01 17:41:00,other
71886,active,2024-02-01 17:42:00,price
39174,active,2024-02-01 17:43:00,content
81055,cancelled,2024-02-01 17:44:00,price
43098,active,2024-02-01 17:45:00,other
170617,cancelled,2024-02-01 17:46:00,
181964,renewed,2024-02-01 17:47:00,content
108225,renewed,2024-02-01 17:48:00,other
178410,cancelled,2024-02-01 17:49:00,price
183799,active,2024-02-01 17:50:00,price
30092,renewed,2024-02-01 17:51:00,content
24517,active,2024-02-01 17:52:00,price
55381,active,2024-02-01 17:53:00,content
93045,renewed,2024-02-01 17:54:00,content
175074,renewed,2024-02-01 17:55:00,
148552,renewed,2024-02-01 17:56:00,price
185442,active,2024-02-01 17:57:00,content
157253,active,2024-02-01 17:58:00,other
190234,active,2024-02-01 17:59:00,content
158976,active,2024-02-01 18:00:00,content
39118,cancelled,2024-02-01 18:01:00,price
101926,cancelled,2024-02-01 18:02:00,price
195769,active,2024-02-01 18:03:00,
112685,active,2024-02-01 18:04:00,price
125960,cancelled,2024-02-01 18:05:00,content
58106,renewed,2024-02-01 18:06:00,other
161333,active,2024-02-01 18:07:00,content
124579,active,2024-02-01 18:08:00,price
16803,renewed,2024-02-01 18:09:00,other
125960,cancelled,2024-02-01 18:10:00,price
83367,active,2024-02-01 18:11:00,
103222,renewed,2024-02-01 18:12:00,price
193082,active,2024-02-01 18:13:00,
47697,active,2024-02-01 18:14:00,content
10804,active,2024-02-01 18:15:00,content
102036,active,2024-02-01 18:16:00,price
117092,renewed,2024-02-01 18:17:00,content
128786,active,2024-02-01 18:18:00,content
114334,cancelled,2024-02-01 18:19:00,content
152314,cancelled,2024-02-01 18:20:00,price
193370,renewed,2024-02-01 18:21:00,content
192462,renewed,2024-02-01 18:22:00,
62003,renewed,2024-02-01 18:23:00,content
12531,active,2024-02-01 18:24:00,price
64888,cancelled,2024-02-01 18:25:00,other
14645,cancelled,2024-02-01 18:26:00,
55964,active,2024-02-01 18:27:00,other
163800,active,2024-02-01 18:28:00,
174653,cancelled,2024-02-01 18:29:00,content
150431,active,2024-02-01 18:30:00,price
75950,renewed,2024-02-01 18:31:00,price
155972,cancelled,2024-02-01 18:32:00,
141774,active,2024-02-01 18:33:00,content
179453,active,2024-02-01 18:34:00,price
